date;tweet;nlikes;nretweets;hashtags
2022-04-29 09:55:47;@akovalpares @Reconquete_Actu @P_Vardon Oui moi et plusieurs amis ne voterons pour personne, lors du 1er tours c’était Zemmour et le 2eme Marine Lepen à la demande de Zemmour. Donc là pas de vote de notre part.;10;1;[]
2022-04-29 09:55:43;@Blacky2cat @WatermolenJona2 @AlexDeRubempre @JeffGruner5270 C'est pas Reconquête qui dégueule depuis une semaine sur le RN sur les plateau TV... De quoi dégoûté tout les Reconquête et leur faire promettre de ne plus jamais voter LePen. Décidément le RN est toujours aussi naze en stratégie politique..;11;0;[]
2022-04-29 09:55:06;@RTLFrance C’est très tendance chez les populistes.  Le Pen, Chavez, Mélenchon...  https://t.co/x5FJ5UlWwO;33;4;[]
2022-04-29 09:53:03;« Le Pen a accusé Éric Zemmour d’avoir des nazis chez lui. Une fois qu’on passe le premier tour, il faut savoir s’élever et ne pas être dirigé par un esprit revanchard. » Jean Messiha  #UnionNationale #legislatives2022  https://t.co/AtI0A3Rqoh;10;6;['unionnationale', 'legislatives2022']
2022-04-29 09:51:16;Le Wokisme ??  Marc Le Pen et Joyce Bardella  https://t.co/2z6EmN3h2T;15;4;[]
2022-04-29 09:49:57;@Maya4Peters @EmmanuelMacron Parce que le bourrage de crâne anti Le Pen est plus fort.;7;0;[]
2022-04-29 09:48:45;@MichelF29015597 Surtout qu'avec la politique de @MLP_officiel ils n'auraient même pas pu continuer à travailler en Allemagne ! Est ce parce qu'ils ne savent pas lire un programme ? Parce que travailler en Allemagne et habiter en France pas compatible pour elle. Le bâton pour se battre !;74;21;[]
2022-04-29 09:46:00;@LaLettreA @PCF @EELV @Anne_Hidalgo @FranceInsoumise Elle continue de bosser pour Macron/LePen…;9;0;[]
2022-04-29 09:45:43;@Bilou36977994 @MLP_officiel Travaillons avec Guillaume Peltier  au rapprochement avec les LR  de droite assumés   Ciotti Wauquier  Retailleau   Bellamy  faisons l union des droites  les autre suivront  ou se marginaliseront les RN ne seront jamais  les leaders  de la droite patriote  ils sont socialistes;10;7;[]
2022-04-29 09:45:16;Notons que désormais il est interdit aux journalistes de gauche de s'indigner si les #LR se rangent derrière #LePen, ce que j'espère sincèrement qu'ils ne feront pas, eux;11;0;['lr', 'lepen']
2022-04-29 09:44:48;Vous n’avez pas voulu de ZEMMOUR, vous ne voulez pas de LE PEN! Et bien habituez vous a ces BARBARES et n’oublie pas de compter les MORTS. Bonne chance…;5;2;[]
2022-04-29 09:44:28;@xxxx_Neo_xxxx Si si et @MLP_officiel aussi ! C'était bien bon pour nous le vaccin russe que même les russes ont refusé !;25;10;[]
2022-04-29 09:43:40;@CaroleDelga Alors Delga ? Ce sera Macron ou lepen ?  https://t.co/PsGZHcPkbD;246;29;[]
2022-04-29 09:41:16;@Youu953 @ouass_mocro Les mêmes qui traitent de raciste ceux qui votent le pen sont choqués de voir un couple mixte le racisme a l’état pur;20;0;[]
2022-04-29 09:40:33;"""Passée la peur très vive d’une partie de celui-ci de voir Le Pen remporter l’élection et imposer sa loi au pays, il est temps de dire ce qui, dans la pensée politique du barrage, fait impasse et empêche de voir la gravité de la situation actuelle.""  https://t.co/cP7jdGa0od";81;39;[]
2022-04-29 09:40:32;@cl_besnier @MarieFoska Encore une fois prenez conscience que Marine le Pen ne veut pas gouverner, mais continuer de vivre tranquillement de la politique et pour cela elle doit se prêter au jeu pour justifier d'une représentativité électorale qui garantit un revenu confortable à son parti,surtout à elle;79;23;[]
2022-04-29 09:40:08;@berkowiczmarti1 @NicoKluger Ce que minimise la famille lepen depuis un certain temps, et quand je vois des propos de certains ou certaines en disant que mlp peut etre mère pour les francais, ca me donne envie de gerber.;26;0;[]
2022-04-29 09:39:59;"""Un “no pasaran” qui a un goût amer : grâce au “vote barrage” d’une portion des votants du premier tour, le président Macron est réélu, et largement – permettant déjà au gouvernement de transformer ce qui a été essentiellement une opposition à Le Pen en un plébiscite""";192;60;[]
2022-04-29 09:39:42;@BFMTV Cessez vos manipulations mensongères. Vous êtes à vomir. Vous visez juste @JLMelenchon tout comme d’habitude y associer votre assurance vie #LePen pour défendre votre bourgeoisie. Macron/Lepen le monde de la bourgeoisie.;23;7;['lepen']
2022-04-29 09:39:18;"@BFMTV Mensonge de @BFMTV. Suffit de lire:« 35% des Français souhaitent que le président dispose d’une majorité, 37% souhaitent que Jean-Luc Mélenchon devienne Premier ministre, 35% aimeraient que ce soit Marine Le Pen ». La cote de Jean-Luc Mélenchon progresse fortement : 40% ; +8.";40;8;[]
2022-04-29 09:38:26;@GaccioB Macron ou LePen ? On est quand même encore libre de choisir sa dictature dans ce pays !  LePen perd toutes ses élections présidentielles depuis bientôt 50 ans maintenant mais il faudrait que se soit à toi de te culpabiliser ?  Que les rageux fassent leur bilan.;6;0;[]
2022-04-29 09:35:33;@GaccioB Moi, quand on me reproche de pas avoir voté Le Pen, c'est à deux doigts de me détruire psychologiquement. Mon dieu j'ai pas voté pour une nazie qui allait se prendre une branlée à coup sûr🙄;25;2;[]
2022-04-29 09:35:27;@Enzo_Alias Et il osé dire durant le débat face à @MLP_officiel que la croissance du PIB serait supérieure à l'inflation !;18;7;[]
2022-04-29 09:31:26;@ConstantEric @guida_jacques @AP2022R Le parti Reconquête est jeune ! Enlevez aux présidentielles les voix de #R et de la gauche,voix  chassées comme une péripatéticienne en exercice. Zux législatives ? On va s'amuser !Aucune voix de #R .Le #Rn  retournera un jour aux 0.7 % de JM Le pen Une question de temps;5;1;['r', 'r', 'rn']
2022-04-29 09:31:23;Quand du vois des femmes de ménage qui vont te voter lepen, que ça se tire dans les pattes alors que c le patron qui les mène à la baguette, qu'ils croient ce qu'il leur dit, qu'ils se retourne t contre les collègues... Et puis le racisme que j'ai vu au secours pop et dans...;6;0;[]
2022-04-29 09:30:26;Les gens qui m’engueulent parce que j’ai pas voté le Pen et qui supposent que j’ai voté Macron au second tour, il y a un truc qui a dû vous échapper dans mon parcours 🤷🏻‍♂️  pourtant il suffit parfois de lire. Mais bon… vous resterez mon étonnement.;1308;182;[]
2022-04-29 09:27:47;@GuillaumShepard @VandalV9 si ca te choque pas d’accord mais la réalité elle est la, rien qu’en france on parle de la religion musulmane dans tous les débats politiques pour les descendre ? tu en vois bcp des marine le pen ou des zemmour parler du christianisme????? si oui dis moi où, je suis curieuse;108;2;[]
2022-04-29 09:26:59;@LPrSseur2CitroN @Poulin2012 Le peuple n’a pas eu les COUILLES de voter lepen pour virer macron ! N’attendez pas qu’il dise non au vax comme ils ne soutient pas les suspendus .un dicton : il vaut mieux prendre une cuite que d’être con ça dure moins longtemps;6;0;[]
2022-04-29 09:25:32;"#NicolasBay  sur le refus du RN  de faire alliance avec Éric Zemmour : "" Marine Le Pen veut avant tout préserver les intérêts de son mouvement "".  https://t.co/xpzhXddGHi";5;3;['nicolasbay']
2022-04-29 09:22:32;"@BFMTV Dans un contexte de tripartition des forces politiques, ce genre de sondage devient encore plus débile qu'avant : 1/3 des sondés veut Macron, 1/3 veut Le Pen, 1/3 veut Mélenchon… Donc si ""les Français"" c'est ""une majorité de sondés"", ils ne veulent aucun des trois.";20;0;[]
2022-04-29 09:19:41;C'est bien celui-là et c'est lui aussi qui soutient poutine le massacreur dans la guerre en Ukraine. Comme le pen et zemmour.  Imaginez la France en guerre contre l'Ukraine. L'Europe serait dans la 3 guerre mondiale. Voilà ce que sont les oppositions aujourd'hui. PS eelv fifn;9;5;[]
2022-04-29 09:18:47;@J_Bardella 80 % de report de voix de reconquête vers le RN au second tour. On se demande d'où vient  l'augmentation de voix entre 2017 et 2022 ? Refus de @MLP_officiel d'un rassemblement qui vomit son propre parti. En aucun cas le RN aux législatives;6;3;[]
2022-04-29 09:16:15;@emma_ducros @Europe1 Les français n'ont pas fait gagner Macron, ils ont fait perdre Le Pen.  Quand on est élu comme ça ce ne sont pas les mots qui n'ont plus de sens mais les  institutions.   https://t.co/pf0fKtZXq4;25;2;[]
2022-04-29 09:13:01;@MirlifloreR @CNEWS @PascalPraud @christine_kelly Lors du débat télévisé, Marine Le Pen, a passé sous silence tous les éléments sérieux qui auraient dû mettre sérieusement en difficulté la crédibilité de Monsieur Macron. Madame LEPEN aurait été payé par une société américaine proche de McKinsey , pour 300 millions de dollars  https://t.co/bEzLKpBfXQ;28;25;[]
2022-04-29 09:12:41;- #SCAF #MGCS #RPAS   #LePen défendait un #Frexit   #Macron réélu représente une condition nécessaire ms insuffisante pr que ces grands programmes d'armement aboutissent   Merci @DSI_Magazine pr cet entretien sur #AvecSansEurope qui analyse les processus #Rafale #A400M #Reaper;16;4;['scaf', 'mgcs', 'rpas', 'lepen', 'frexit', 'macron', 'avecsanseurope', 'rafale', 'a400m', 'reaper']
2022-04-29 09:11:23;@AngieBarefeet @paul_denton Il y a une différence entre désigner une option parmi quatre (voter Macron au lieu de voter Le Pen, voter blanc ou s'abstenir) et éliminer une option parmi quatre (ne pas voter Le Pen, pas de consigne sur le reste). La consultation faite ensuite était très claire là-dessus.;13;0;[]
2022-04-29 09:10:36;Je suis désolée les amis mais il va falloir se battre plus que ça, et faire comprendre à Lepen que l’on va la dégager. Qu’elle est rien et surt pas en position de la ramener car non seulement les zemmouriens reste à Z, mais bcp de ses électeurs ont fini par la lâcher enfin...;12;4;[]
2022-04-29 09:10:04;@f_philippot Lors du débat télévisé, Marine Le Pen, a passé sous silence tous les éléments sérieux qui auraient dû mettre sérieusement en difficulté la crédibilité de Monsieur Macron. Madame LEPEN aurait été payé par une société américaine proche de McKinsey , pour 300 millions de dollars  https://t.co/3ZVDNQciHC;16;15;[]
2022-04-29 09:08:46;@RTLFrance La culture du clan comme chez les Le Pen…;33;4;[]
2022-04-29 09:08:12;«Alors que d’aucuns ne voudraient voir dans la victoire de Macron que le résultat d’un vote barrage, 78% des personnes ayant voté pour Macron au 2nd tour en ont une bonne image. S’il ne s’agit pas forcément d’un vote d’adhésion, on est loin du seul vote de rejet de Le Pen.»;12;6;[]
2022-04-29 09:06:54;"@RTLFrance Famille LePen =&gt; Famille Melenchon! Les extrêmes sont en fait tous les mêmes! 🤮🤮🤮 Un Che, sa famille et ses ami(e)s devenant oligarques et le peuple qui trinque et s’appauvrit! De Chavez à Poutine, de Castro à Kim Jong …  Résultats de l’#UnionPopulaire: de 48 à 87% de pauvres  https://t.co/a4FfC6YZYj";47;12;['unionpopulaire']
2022-04-29 09:06:26;Lors du débat télévisé, Marine Le Pen, a passé sous silence tous les éléments sérieux qui auraient dû mettre sérieusement en difficulté la crédibilité de Monsieur Macron. Madame LEPEN aurait été payé par une société américaine proche de McKinsey , pour 300 millions de dollars  https://t.co/nCvky0lrIJ;1375;1058;[]
2022-04-29 09:04:11;@demontvalon1 @JLMelenchon On attend donc que tous les bien-pensants qui expliquaient qu'il fallait faire barrage à @MLP_officiel au nom du front républicain qu'ils fassent de même car le programme de Melanchon c'est alliance avec le Hamas, Assad, Poutine sortie Frexit, de l'otan... Etc;8;1;[]
2022-04-29 09:03:49;Journal de bord de Jean-Marie Le Pen n°660  https://t.co/ThWlu62tmE via @YouTube;80;15;[]
2022-04-29 09:02:57;«La tripartition du 1er tour semble se confirmer : si 35% des Français souhaitent que le Président dispose d’une majorité, 37% souhaitent que J.-L. Mélenchon devienne Premier ministre à l’issue des prochaines législatives et 35% aimeraient que ce soit M. Le Pen» @BVA_France;8;6;[]
2022-04-29 09:02:20;@JeffGruner5270 Dégagez moi cette incapable, elle continue de faire sombrer la France. C’est un poison elle est fini avec son parti endetté. Elle emmerde les Français !!! Si elle avait dû être élu elle l’aurait été. Sa suffit avec ta LEPEN ça devient vomitif après !! #StopLepen😡😡😡;5;1;['stoplepen']
2022-04-29 09:01:49;@DeFabron Pour moi Zemmour a fait la meilleur campagne c'est incontestable. Oui quelques erreurs mais c'est normal et ça fait partie du personnage.  Le souci ce sont les journalistes qui l'ont systématiquement interviewé à charge.  Et surtout les sondages qui ont servi Lepen et Melenchon.;6;5;[]
2022-04-29 09:01:16;62% des Français ne souhaitent pas que le leader de la France insoumise soit nommé premier ministre. Ils sont 64% à être contre la nomination de Marine Le Pen. 😳;15;5;[]
2022-04-29 08:58:14;À 10h35 en direct dans #morandinilive  - Législatives : Entre Zemmour et Le Pen, ça n'avance pas... Mais entre Mélenchon et les socialistes c'est fait ! - Après sa réélection, Macron redevient le maître des horloges  https://t.co/zcTgKDCqHT;7;5;['morandinilive']
2022-04-29 08:50:38;@alexiscorbiere Mélenchon a fait un bon score en rejet de Le Pen et Macron et non pas par adhésion à son programme.  Il est grand temps de négocier;10;2;[]
2022-04-29 08:48:49;C’est une blague? Melenchon est le seul leader à gauche à ne pas avoir appelé à voter Macron quitte à risquer l’élection de le pen. On a toujours dénoncé ce populiste Fakenewsard (travail à 12 ans), islamismogauchiste, vendu à Poutine,anti Europe et US, au programme irresponsable  https://t.co/MR1vgBIbBc;37;26;[]
2022-04-29 08:46:29;@Medinrecords Super ! Il pourra alors diriger la commission d'enquête parlementaire qui établira que l'assassinat d'Adama Traoré lors du massacre de la fac de Tolbiac par les CRS est l'œuvre de Benalla commanditée par Zemmour et Marine le Pen. 🤥;6;0;[]
2022-04-29 08:45:56;@RevPermanente @NPA_officiel Si ensuite c'est pour se battre avec indépendance à l'Assemblée contre Macron et Le Pen alors ça vaut le coup, c'est un petit pas nécessaire en faveur des travailleurs. Il faut y aller surtout qu'il y aura toujours la pression de la base ( grève, manif, occupation...);26;4;[]
2022-04-29 08:44:38;@Lycrem2 @faureolivier l’UE pour l’utilisation de LBD, qu’il fait chuter la France au rang de démocratie défaillante, qu’il joue sur les paniques identitaires d’extrême droite pour s’assurer d’être face à lepen au second tour, qu’il nomme un ministre de l’intérieur accusé de viol, ancien de l’af;27;0;[]
2022-04-29 08:43:21;"Pouvoir d'achat : ""Cela fait des années que l’on demande de réduire la TVA sur les produits de 1ère nécessité. Le RN essaie de reprendre des slogans des syndicats, mais @MLP_officiel veut supprimer les cotisations, c’est un programme libéral."" Philippe Martinez #BonjourChezVous  https://t.co/B1gnBZyXJT";10;7;['bonjourchezvous']
2022-04-29 08:43:17;#Macron a été élu en rejet de Mme #LePen et non pas par adhésion à son programme. Il faut désormais préserver la force qui s’est rassemblée autour de #Melenchon et l’élargir en vue des élections législatives de juin pour constituer une grande force populaire. #Europe1;281;86;['macron', 'lepen', 'melenchon', 'europe1']
2022-04-29 08:43:07;@Alucharlesd @Resurrection642 C'est déja fait, ça va leur rapporter plus de voix qu'aujourd'hui, les conforter dans cette voie puis ils se heurteront au même plafond de verre que Le Pen.;5;0;[]
2022-04-29 08:37:12;"@dc_morel Ils étaient autant à ne pas vouloir du duel Lepen/Macron, autant à ne pas vouloir de Macron en président. Dans les raisons qui font que les Français sont ""anti"" , c'est aussi à prendre en compte . Les infos, les sondages, les oppositions, tout se ""doit"" d'être négatif";5;0;[]
2022-04-29 08:35:26;« 47% des Français qui ont voté pour Marine Le Pen ont hésité avec Éric Zemmour. Notre jeune parti a une belle base et des perspectives de projection extrêmement prometteuses. » @MarionMarechal  #UnionNationale #legislatives2022  https://t.co/UG75QtxOBW;105;69;['unionnationale', 'legislatives2022']
2022-04-29 08:34:23;@DidierMaisto Il fallait convaincre tes amis insoumis de voter Le Pen. Il aurait été plus facile de la déloger au législatives pour vous (alors que là avec le bloc bourgeois uni vous pouvez toujours courir à LFI) Moralement des pleutres, stratégiquement des nazes. Vous méritez Macron.;16;2;[]
2022-04-29 08:33:53;Et ils sont autant à ne vouloir ni de #Melenchon, ni de #LePen  Ça se complique notre affaire des #legislatives2022  Il nous faut un premier ministre techno, libéral mais de gauche, autoritaire mais pas facho, patriote mais pas anti européen, un peu homme et un peu femme;13;6;['melenchon', 'lepen', 'legislatives2022']
2022-04-29 08:28:36;Des électeurs de gauche au 1 ère tour encore plus au second tour pour Macron, des abstentions aussi, pour Le Pen…franchement aucun vote significatif.🤔 le vote anti Le Pen a été pour les électeurs de gauche un facteur prépondérant dans le vote Macron.☝️;13;1;[]
2022-04-29 08:27:16;résultat du second tour, pour le moins douteux, et dont la vidéo du pseudo bug chez France 2 prouve que ce scrutin a été bidonné.  Les candidatures récurenttes de Le pen, qui obtient toujours au dernier moment ses 500 signature après un faux suspense insoutenable, sont purement;19;4;[]
2022-04-29 08:27:16;@DelancrayCeline C'est comme les 73% qui ne voulaient en aucun cas du duo LePen/Macron au 1er tour. Je ne comprends pas les citoyens électeurs français 😳;5;1;[]
2022-04-29 08:26:38;"A gauche, ils moquent souvent le vote Le Pen dans les campagnes et la France périphérique en prenant l'argument du ""Il n'y a pas d'immigration dans ces villages"" Ne jamais oublier de leur repondre que ce vote là, c'est justement pour leur dire  ""Votre modèle ici on en veut pas!""";41;11;[]
2022-04-29 08:26:33;"CONTRE TOUT et surtout CONTRE VOUS ! --&gt; Ni #LePen 🤢  Ni #Melenchon 🤢 NON 👊 à l'#ExtremeDroite et autres #RougeBruns  https://t.co/Ln8UMUbGWO";72;34;['lepen', 'melenchon', 'extremedroite', 'rougebruns']
2022-04-29 08:22:43;En France poutine le massacreur a des soutiens. Le pen melenchon zemmour. Et maintenant eelv pcf et ps qui deviennent complices. Ceux qui vont voter pour ces partis en juin doivent comprendre qu'ils deviennent soutiens et complices des massacres.;14;10;[]
2022-04-29 08:22:04;Garder Marine Le Pen sous le coude, pour empêcher une alternative politique? @Causeur  https://t.co/ZMJZFBSuac  https://t.co/BDjjmm8RjT;23;6;[]
2022-04-29 08:18:02;l’union de la gauche s’est faite  sans négociations à la présidentielle derrière JLM car il s’agissait aussi pour la gauche de battre M le Pen.Les électeurs retrouvent  leurs marques avec un avantage moral pour JL Mélenchon. Donc cette union se fera car les électeurs la veulent☝️;86;34;[]
2022-04-29 08:14:12;Camarade Charles a appelé à voter Marine le Pen, qu'il présente comme défendant les retraites. Voulez-vous voir votre nom associé à ce militant  à quelques semaines des législatives, alors que Le Pen est aux portes du pouvoir ?  https://t.co/IBUobJZe5X;19;0;[]
2022-04-29 08:13:08;Donc si j aime pas #TahaBouhafs ce n est pas pour ces propos haineux sur la #République c est parceque je suis #raciste ?  Mais comme j aime pas @JLMelenchon @MLP_officiel @ZemmourEric @Francois_Ruffin @Clem_Autain @MathildePanot @J_Bardella @MarionMarechal  Je suis quoi alors ?;521;142;['tahabouhafs', 'république', 'raciste']
2022-04-29 08:09:18;idem. Pour moi, ce sera @Reconquete_off ou rien ! @MLP_officiel n'a même pas remercié les électeurs de @ZemmourEric d'avoir voté pour elle au 2nd tour. Qu'elle aille au diable !;6;1;[]
2022-04-29 08:08:03;idem pour moi ! que @MLP_officiel s'imagine avoir 41.8% de sympathisants, est une erreur.Beaucoup ont voté pour elle au 2nd tour pour faire barrage à Macron!;5;2;[]
2022-04-29 08:06:41;Les éléments de langage de Marine Le Pen en 17 secondes  https://t.co/h3xB7YV2Qv;86;50;[]
2022-04-29 08:03:57;Mais qu'est-ce qu'on a fait au bon dieu ? Nous avons pas élu le diable qui avait pris les traits de Marine Le Pen et nous sommes toujours dans la tourmente. Devons nous faire encore pénitence pendant 5 ans. C'est vraiment pas juste !!!!!;19;10;[]
2022-04-29 08:03:50;@CDelapierre @Natio_MLaFrance @RNational_off @MLP_officiel @J_Bardella @RN_Occitanie @RN34Herault @Droite_Pop La seule solution pour sauver notre territoire, le vote RN à  vie;12;4;[]
2022-04-29 08:02:56;Mais... De base si je joue c'est pour m'évader l'esprit et oublier les problèmes du quotidien dont la politique et vla que je tombe sur @MLP_officiel en ligne sur #ELDENRING 😭  Puis nul doute possible, c'est bel et bien l'originale 😆  https://t.co/j1KP91s7Uf;7;0;['eldenring']
2022-04-29 08:02:33;@ashregan @georjabitbol Pour le peu de personnes qui avait encore quelques doutes jusque là, j'espère qu'avec les dernières sorties du parti, ils ont enfin réussi à se rendre compte de la supercherie Lepen.;20;4;[]
2022-04-29 08:00:00;J'avais de l'estime pour @J_Bardella ! Depuis ses toutes dernières déclarations sur #Reconquete beaucoup moins ! Il s'est parfaitement fondu dans le clan #Lepen #MLP avec une parole qui est passée du pragmatisme au sectarisme. Dommage;547;205;['reconquete', 'lepen', 'mlp']
2022-04-29 07:59:42;@Renaissance_UE La « désobéissance Européenne » des insoumis de Mélenchon … Marine Le Pen appelle ça autrement, mais c’est exactement ce qu’elle voulait faire … 🤔;9;4;[]
2022-04-29 07:56:28;"""De grâce, Marine, Eric, Florian et Nicolas, évitez-nous une nouvelle défaite!""  https://t.co/quTf0OxKdv  J'espérais que @MLP_officiel et ses cadres penseraient d'abord à l'intérêt supérieur de la France. S'ils s'entêtent, ce sera une véritable trahison de la France.";10;6;[]
2022-04-29 07:53:32;@__Verlaine__ @dupontaignan @f_philippot Eh beh 👍🏻 en voilà deux qui ont enfin mis leur égo de côté 👏🏻👏🏻👏🏻 prenez exemple @MLP_officiel 🤷🏻‍♂️ ou plutôt Mr @J_Bardella 🤨;16;3;[]
2022-04-29 07:52:20;@F_Desouche T’as pas compris que les campagnes populaires votent @MLP_officiel aujourd’hui !;15;0;[]
2022-04-29 07:52:10;@JMHauteville Vote Le Pen aux Antilles : 25,78% des inscrits.  France entière : 27,26%.  Les Antillais ont MOINS voté Le Pen que le reste de la France. Par contre, ils se sont beaucoup plus abstenus (54,73%, certes pas autant que ce que vous évoquez en Nouvelle Calédonie).;22;8;[]
2022-04-29 07:47:29;@RTLFrance Et même que 80 % des Français ne voulaient pas d'un duel Macron/Le Pen à la dernière présidentielle... 😂;18;8;[]
2022-04-29 07:46:44;@ClmentDelannoy3 @RevPermanente @NPA_officiel Il faudrait que tu regardes le bilan de la dernière expérience de cohabitation entre la gauche et la droite (Chirac-Jospin). La gauche y était unie et le résultat a été le pire score de cette même gauche en 2002 et l’arrivée du père Le Pen au second tour !;10;1;[]
2022-04-29 07:46:43;@BFMTV @DansReel2 Mouai encore un sondage impartial……, le pen et Melenchon sont les 2 plus grandes forces d’oppositions actuellement …. À qui allait vous faire croire ça ?;11;0;[]
2022-04-29 07:46:38;Donc les millions de votes disparus de Le Pen en direct ce dimanche 24/04 étaient dû à un bug comptant certaines communes en double?  On a vérifié pour vous. Ca ne concerne que 270 voix  Au plus grand écart  2.874.345 votes perdus pour LePen contre seulement 268.733 perdus Macron  https://t.co/ROli8YUn7O;24;20;[]
2022-04-29 07:43:32;@Amelia_LKF @EmmanuelMacron @Elysee @Macron2022 @avecvous @JeunesMacron @EnsembleEMacron @jeunesmacronFDE @enmarchefr @FDEcirco10 @EnMarcheUAE Photo de comédie, le couple avait déjà les scores 3 h avant et en plus c'est de la tricherie, la preuve. ⚠️LE MYSTÈRE DES VOIX LE PEN QUI DIMINU ▪️14 432 396 en direct sur France2 vers 21h (cf.vidéo) ▪️13 297 760 résultats finaux du @Interieur_Gouv  1 134 636 voix ont disparu ?;10;1;[]
2022-04-29 07:42:13;#Législatives2022  👎🏼 62% des Français ne souhaitent pas de #Mélenchon1erMinistre   👎🏼 64% ne veulent pas de #LePen   #MélenchonAMatignon #BVA  https://t.co/bFKnEloF3y  https://t.co/R2EH5YhZ36;82;57;['législatives2022', 'mélenchon1erministre', 'lepen', 'mélenchonamatignon', 'bva']
2022-04-29 07:42:02;"@Je_Puig @GWGoldnadel Dire que LE PEN &amp; ZEMMOUR sont de droite et pas d'extrême droite mais pour une FRANCE aux Français et Melenchon lui est d'extrême GAUCHE pour les migrants  mais pour les blonds aux yeux bleus  https://t.co/R03vb1Varf";8;1;[]
2022-04-29 07:39:46;Oui mais voilà : 62% ne veulent pas de Jean-Luc Mélenchon comme premier ministre, et 64% ne veulent pas de Marine Le Pen. Alors on fait comment ? Et si on laissait les Français voter et qu’on arrête les sondages qui servent à rien;1418;363;[]
2022-04-29 07:38:43;@bettygim @paul_denton C'est au contraire tout à fait flatteur pour Mélenchon. Il ne doit rien à Macron, qui n'a aucun moyen de pression sur lui.  On voit bien pourquoi le petit Emmanuel préférait un second tour face à Le Pen, et a tout fait pour l'avoir.;38;2;[]
2022-04-29 07:37:04;@Ghostk_Track Surtout pour aller ensuite soutenir marine le pen et se faire recaler à l’entrée;65;0;[]
2022-04-29 07:30:00;"Macron pensait que Mélenchon appellerait clairement à voter pour lui au second tour pour faire barrage à Marine Le Pen, relate Le Point. Julien Dray, avec lequel il s’entretient souvent, lui demande: ""Il te doit quelque chose ?"" Macron: ""Non, il ne m’est redevable de rien"". Voilà";1051;252;[]
2022-04-29 07:28:06;@RTLFrance C’était pareil : 2 Fr  sur 3 ne voulaient pas d’un second mandat , 2 Français sur 3 ne voulaient pas d’un duel Macron /Le Pen , vous avez vu le résultat ! Le pb c’est que ce sont les électeurs qui votent et pas des Français choisis pour illustrer un sondage voulu par les médias;170;43;[]
2022-04-29 07:25:54;Le RN prêt à s’allier à Zemmour pour soutenir le « candidat patriote le mieux placé », annonce Bardella. « Il y aura des discussions au cas par cas ». Une inflexion après les noms d’oiseaux échanges entre les transfuges du RN passés chez Zemmour et les partisans de Marine Le Pen.;35;15;[]
2022-04-29 07:25:31;Il y a eu une parenthèse de 15 jours, histoire d'assurer la réélection de Manu McKinsey. Maus oui, l'ennemi principal pour ces ordures est bien Mélenchon. Pas Le Pen, qui a merveilleusement joué son rôle;14;6;[]
2022-04-29 07:25:00;Globalement partout où il y a des députés #LFI ou d’extrême-droite est ce que quelqu’un a eu la moindre évolution positive grâce à eux ?   @JLMelenchon Et @MLP_officiel mentent : ils ne servent à rien.  Leurs solutions sont inapplicables et dangereuses;34;19;['lfi']
2022-04-29 07:24:01;@BFMTV Et bien ça sera Le Pen qui a été finaliste. Que ça vous plaise ou pas.;16;0;[]
2022-04-29 07:22:53;De la part du représentant d'un candidat qui a SYSTÉMATIQUEMENT été devancé par Le Pen à chaque Présidentielle, et qui en 3 participation n'a JAMAIS été capable de passer le 1er tour.;11;1;[]
2022-04-29 07:21:55;Les candidats à la présidentielle @JLMelenchon et @MLP_officiel voulaient faire exploser l’Europe ( en accord avec Poutine) ce qui nous aurait conduit à la ruine.   Leur projet législatif est le même.  Il faut voter pour les empêcher d’accéder à quelque pouvoir que ce soit.;18;7;[]
2022-04-29 07:21:17;@BFMTV Au lieu d’accuser d’extrême droite toute personne qui n’est pas en accord avec eux , les insoumis auraient mieux fait de lutter vraiment contre l’extrême droite en appelant à voter Macron pour empêcher Le Pen d’être élue ! Le PS , le PC et les Verts l’ont fait , pas eux !;13;2;[]
2022-04-29 07:17:07;#Poutine  menace l 'Europe,ses admirateurs #poutinophiles #europhobes pèsent encore trop. Il est temps que la France humaniste se redresse. Aucun siège pour les #LePen, #Zemmour et #Mélenchon #legislatives2022  https://t.co/xRpuHvvPkB;240;132;['poutine', 'poutinophiles', 'europhobes', 'lepen', 'zemmour', 'mélenchon', 'legislatives2022']
2022-04-29 07:14:43;"#VraiOuFake ❓ 🔎 Législatives 2022 : le mode de scrutin va-t-il conduire ""de manière mécanique"" à une victoire du camp d'Emmanuel Macron, comme le dit Marine Le Pen ?   https://t.co/Mz9uXQjDmL  https://t.co/YQS1zypNvW";10;2;['vraioufake']
2022-04-29 07:13:13;Il serait assez intéressant de connaitre le pourcentage de détenus pratiquant le ramadan. Je suis convaincu que le chiffre existe... et qu'il viendrait contredire les théories de Zemmour ou de Lepen sur le sujet, c'est évident.;61;22;[]
2022-04-29 07:00:35;@BFMTV Il faut arrêter de picoler 5mn, même si le PS va s humilier avec l extrême gauche de Mélenchon d après un sondage ils auraient 90 /100 sièges au max . Lepen et les autres entre 100/.150 Macron entre 300 et 400 .  Tout est dit ...;13;0;[]
2022-04-29 07:00:08;Une lecture trop rapide et basique des résultats électoraux peut laisser penser que Marine Le Pen est la candidate de la France rurale. La réalité est bien plus complexe.  https://t.co/EITM59AxGH;39;12;[]
